"","google_dir","data_file","curator_PersonName","curator_organization","curator_email","modification_date","bibliographical_reference","network","site_code","lat","long","elevation","map","mat","land_cover","eco_region","align_1","loc_comments","time_series","gradient","experiments","merge_align","key_version","L1","L1_level","L2","observation_date","veg_note_profile","lyr_c_tot","lyr_soc","lyr_n_tot","lyr_c_to_n","layer_top","layer_bot","layer_mid","hzn","bd_samp","ph_cacl","ph_h2o","sand","silt","clay","coarse_frac","caco3","Ca","Mg","K","Na","base_sum","ecec","bs","p_ex_1","soil_taxon","soil_series","layer_thick_calc","lyr_soc_stock_calc","lyr_n_stock_calc","control_sample","lyr_soc_stock_calc_sum","socfrac","socfrac_cumsum","bgb","bgb_lowerdiam","bgb_upperdiam","bgb_type","bgb_c","bgb_n","bgb_cn","bgb_c_stock","bgb_c_stock_sum","rootfrac","rootfrac_cumsum"
"293","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","SOAP",37.03269,-119.2621,1204,900.35,13.4,"forest","temperate coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D17_SOAP_PIT1","Plot","17_SOAP_PIT1_2BT","2016-08-15","Arctostaphylos viscida, Calocedrus decurrens, Quercus kelloggii",0.13,0.1,0.04,2.5,136,213,174.5,"2Bt3",1.6433,5.1,5.9,51.5,23.4,25.1,7.8,NA,4513,412,18325,3627,6.8,7.1,88,0.336,"Ultic Haploxeralfs","Holland",77,1265.341,506.1364,"TRUE",19322.062,0.07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TEAK",37.006472,-119.005758,2145,1222.5,8,"forest","temperate coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D17_TEAK_PIT1","Plot","17_TEAK_PIT1_A","2016-08-09","Abies magnifica, Abies concolor, Dodecatheon jeffreyi",5.17,5.2,0.2,26,0,19,9.5,"A1",1.027,4.8,5.7,79.7,17.6,2.7,12,NA,16485,522,15832,13729,3.1,3.2,19,0.531,"Pachic Humixerepts","Deadman",19,10146.76,390.26,"TRUE",56926.59,0.18,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TEAK",37.006472,-119.005758,2145,1222.5,8,"forest","temperate coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D17_TEAK_PIT1","Plot","17_TEAK_PIT1_C1","2016-08-09","Abies magnifica, Abies concolor, Dodecatheon jeffreyi",2.38,2.4,0.12,20,19,43,31,"A2",1.1081,5.1,5.5,79.6,17.5,2.9,16.4,NA,19565,543,18554,16384,0.7,1.5,9,0.555,"Pachic Humixerepts","Deadman",24,6382.656,319.1328,"TRUE",56926.59,0.11,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TEAK",37.006472,-119.005758,2145,1222.5,8,"forest","temperate coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D17_TEAK_PIT1","Plot","17_TEAK_PIT1_C1","2016-08-09","Abies magnifica, Abies concolor, Dodecatheon jeffreyi",2.38,2.4,0.12,20,19,43,31,"A2",1.0799,5.1,5.5,79.6,17.5,2.9,16.4,NA,19565,543,18554,16384,0.7,1.5,9,0.555,"Pachic Humixerepts","Deadman",24,6220.224,311.0112,"TRUE",56926.59,0.11,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TEAK",37.006472,-119.005758,2145,1222.5,8,"forest","temperate coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D17_TEAK_PIT1","Plot","17_TEAK_PIT1_C1","2016-08-09","Abies magnifica, Abies concolor, Dodecatheon jeffreyi",3,3,0.15,20,43,67,55,"A2",1.1081,4.9,5.2,79.2,18.2,2.6,14.2,NA,19625,548,19056,16810,0.8,1.9,8,0.582,"Pachic Humixerepts","Deadman",24,7978.32,398.916,"TRUE",56926.59,0.14,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TEAK",37.006472,-119.005758,2145,1222.5,8,"forest","temperate coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D17_TEAK_PIT1","Plot","17_TEAK_PIT1_C1","2016-08-09","Abies magnifica, Abies concolor, Dodecatheon jeffreyi",3,3,0.15,20,43,67,55,"A2",1.0799,4.9,5.2,79.2,18.2,2.6,14.2,NA,19625,548,19056,16810,0.8,1.9,8,0.582,"Pachic Humixerepts","Deadman",24,7775.28,388.764,"TRUE",56926.59,0.14,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TEAK",37.006472,-119.005758,2145,1222.5,8,"forest","temperate coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D17_TEAK_PIT1","Plot","17_TEAK_PIT1_C2","2016-08-09","Abies magnifica, Abies concolor, Dodecatheon jeffreyi",2.04,2,0.11,18.1818181818182,67,101,84,"A3",1.2312,5.1,5.4,79.1,18.4,2.5,20.8,NA,16683,455,16850,15035,0.7,1.4,9,0.663,"Pachic Humixerepts","Deadman",34,8372.16,460.4688,"TRUE",56926.59,0.15,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TEAK",37.006472,-119.005758,2145,1222.5,8,"forest","temperate coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D17_TEAK_PIT1","Plot","17_TEAK_PIT1_2C3","2016-08-09","Abies magnifica, Abies concolor, Dodecatheon jeffreyi",1.76,1.8,0.08,22.5,101,132,116.5,"2AC",1.0355,5,5.3,79,18.7,2.3,40.8,NA,19438,462,17664,16503,0.5,1.3,7,0.429,"Pachic Humixerepts","Deadman",31,5778.09,256.804,"TRUE",56926.59,0.1,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TEAK",37.006472,-119.005758,2145,1222.5,8,"forest","temperate coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D17_TEAK_PIT1","Plot","17_TEAK_PIT1_2C4","2016-08-09","Abies magnifica, Abies concolor, Dodecatheon jeffreyi",0.71,0.7,0.05,14,132,162,147,"2C1",1.1426,5,5.2,79.9,17.5,2.6,35.5,NA,19522,423,17191,16608,0.4,0.8,10,0.367,"Pachic Humixerepts","Deadman",30,2399.46,171.39,"TRUE",56926.59,0.04,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TEAK",37.006472,-119.005758,2145,1222.5,8,"forest","temperate coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D17_TEAK_PIT1","Plot","17_TEAK_PIT1_3C5","2016-08-09","Abies magnifica, Abies concolor, Dodecatheon jeffreyi",0.52,0.5,0.02,25,162,174,168,"3C2",1.3981,5,5.2,77,18.4,4.6,19.3,NA,18143,489,15747,15508,0.4,1.2,10,0.418,"Pachic Humixerepts","Deadman",12,838.86,33.5544,"TRUE",56926.59,0.01,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TEAK",37.006472,-119.005758,2145,1222.5,8,"forest","temperate coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D17_TEAK_PIT1","Plot","17_TEAK_PIT1_3C6","2016-08-09","Abies magnifica, Abies concolor, Dodecatheon jeffreyi",0.3,0.3,0.05,6,174,185,179.5,"3C3",1.23,5.1,5.5,81.3,15.4,3.3,25.5,NA,16274,536,15969,17829,0.4,1.1,13,0.576,"Pachic Humixerepts","Deadman",11,405.9,67.65,"TRUE",56926.59,0.01,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","TEAK",37.006472,-119.005758,2145,1222.5,8,"forest","temperate coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D17_TEAK_PIT1","Plot","17_TEAK_PIT1_3C7","2016-08-09","Abies magnifica, Abies concolor, Dodecatheon jeffreyi",0.22,0.2,0.02,10,185,205,195,"3C4",1.5722,5.2,5.5,82.1,16.2,1.7,33.4,NA,19455,446,16205,17712,0.3,NA,16,0.56,"Pachic Humixerepts","Deadman",20,628.88,62.888,"TRUE",56926.59,0.01,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","BARR",71.281711,-156.650219,7,105,-12,"rangeland/grassland","tundra","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D18_BARR_PIT1","Plot","D18_BARR_PIT1_OA","2016-05-14","Carex aquatilis, Dupontia fisheri, Petasites frigidus",24.59,24.6,1.37,17.956204379562,7,32,19.5,"Oa",0.305,4.7,5.3,NA,NA,NA,0,NA,5235,216,8776,2842,28.2,28.4,50,1.01,"Typic Histoturbels","No series matches description",25,18757.5,1044.625,"TRUE",63295.291,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","BARR",71.281711,-156.650219,7,105,-12,"rangeland/grassland","tundra","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D18_BARR_PIT1","Plot","D18_BARR_PIT1_CGJJ/OAJJ","2016-05-14","Carex aquatilis, Dupontia fisheri, Petasites frigidus",10.93,10.9,0.59,18.4745762711864,32,45,38.5,"Cgjj/Oajj",0.1523,4.9,5.8,38.3,30.4,31.3,0,NA,5225,155,9892,5453,21,21.1,72,0.647,"Typic Histoturbels","No series matches description",13,2158.091,116.8141,"TRUE",63295.291,0.03,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","BARR",71.281711,-156.650219,7,105,-12,"rangeland/grassland","tundra","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D18_BARR_PIT1","Plot","D18_BARR_PIT1_OAJJF1/CGJJF1","2016-05-14","Carex aquatilis, Dupontia fisheri, Petasites frigidus",8.81,8.8,0.459999999999999,19.1304347826087,58,110,84,"Oaf/Cgjjf",0.3525,5.7,6.3,53.4,27.1,19.5,0.9,NA,6074,166,7915,5489,20.2,NA,97,0.809,"Typic Histoturbels","No series matches description",52,16130.4,843.179999999998,"TRUE",63295.291,0.25,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","BARR",71.281711,-156.650219,7,105,-12,"rangeland/grassland","tundra","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D18_BARR_PIT1","Plot","D18_BARR_PIT1_CGJJF2/OAJJF2","2016-05-14","Carex aquatilis, Dupontia fisheri, Petasites frigidus",3.76,3.5,0.21,16.6666666666667,110,180,145,"Cgjff/Oajjf",1.0714,7.3,7.5,61.2,21.1,17.7,2.4,2,8718,201,7816,5899,22.7,NA,100,0.552,"Typic Histoturbels","No series matches description",70,26249.3,1574.958,"TRUE",63295.291,0.41,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","BONA",65.15333,-147.50194,186,262,-3,"forest","boreal coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D19_BONA_PIT1","Plot","D19_BONA_PIT1_OE","2017-03-20","Picea mariana, Populus tremuloides, Vaccinium vitis-idaea",43.13,43.1,0.919999999999999,46.8478260869566,0,10,5,"Oe",0.0617,3.8,4.6,NA,NA,NA,0,0,7793,302,5048,2754,15.4,NA,20,0.798,"Typic Histoturbels","Saulich",10,2659.27,56.7639999999999,"TRUE",49500.726,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","BONA",65.15333,-147.50194,186,262,-3,"forest","boreal coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D19_BONA_PIT1","Plot","D19_BONA_PIT1_OA","2017-03-20","Picea mariana, Populus tremuloides, Vaccinium vitis-idaea",21.95,22,0.919999999999999,23.9130434782609,10,22,16,"Oa",0.3893,4.1,4.8,NA,NA,NA,0,NA,8693,280,9817,7051,2.5,6.2,4,1.326,"Typic Histoturbels","Saulich",12,10277.52,429.787199999999,"TRUE",49500.726,0.21,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","BONA",65.15333,-147.50194,186,262,-3,"forest","boreal coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D19_BONA_PIT1","Plot","D19_BONA_PIT1_BG/OAJJ","2017-03-20","Picea mariana, Populus tremuloides, Vaccinium vitis-idaea",4.92,4.9,0.19,25.7894736842105,22,38,30,"Bg/Oajj",0.8706,4.3,5.1,25.7,63,11.3,0,NA,7751,301,9525,8491,14,15.7,77,0.516,"Typic Histoturbels","Saulich",16,6825.504,264.6624,"TRUE",49500.726,0.14,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","BONA",65.15333,-147.50194,186,262,-3,"forest","boreal coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D19_BONA_PIT1","Plot","D19_BONA_PIT1_CG","2017-03-20","Picea mariana, Populus tremuloides, Vaccinium vitis-idaea",3.2,3.2,0.12,26.6666666666667,38,56,47,"Cg",1.1482,4.3,5.4,18,69.1,12.9,0,NA,8437,331,12374,9467,5.2,7.1,34,0.44,"Typic Histoturbels","Saulich",18,6613.632,248.0112,"TRUE",49500.726,0.13,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","BONA",65.15333,-147.50194,186,262,-3,"forest","boreal coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D19_BONA_PIT1","Plot","D19_BONA_PIT1_CGF1","2017-03-20","Picea mariana, Populus tremuloides, Vaccinium vitis-idaea",1.75,1.8,0.05,36,56,88,72,"Cgf1",0.4116,4.9,5.8,29.5,62,8.5,0.3,NA,10941,407,10960,10991,5,5.3,60,0.474,"Typic Histoturbels","Saulich",32,2370.816,65.856,"TRUE",49500.726,0.05,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","BONA",65.15333,-147.50194,186,262,-3,"forest","boreal coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D19_BONA_PIT1","Plot","D19_BONA_PIT1_CGF2","2017-03-20","Picea mariana, Populus tremuloides, Vaccinium vitis-idaea",2.05,2.1,0.06,35,88,131,109.5,"Cgf2",0.8396,5.1,5.9,27.6,63.8,8.6,0.2,NA,10866,455,11674,10794,6.9,NA,71,0.506,"Typic Histoturbels","Saulich",43,7581.588,216.6168,"TRUE",49500.726,0.15,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","NEON_megapitSOIL_all","megapit_soils_all","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","BONA",65.15333,-147.50194,186,262,-3,"forest","boreal coniferous forest","can align with megapit_root data by siteID, however depths are not identical","soil information collected by horizon","NO","NO","NO","YES","2","D19_BONA_PIT1","Plot","D19_BONA_PIT1_CGF3","2017-03-20","Picea mariana, Populus tremuloides, Vaccinium vitis-idaea",1.88,1.9,0.05,38,131,193,162,"Cgf3",1.1182,4.7,5.6,29.8,62.1,8.1,0,NA,11165,436,10572,11004,4.6,5,52,0.468,"Typic Histoturbels","Saulich",62,13172.396,346.642,"TRUE",49500.726,0.27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
